Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
2.0104857272691845,-0.510120739478876,0.7295193509862021,1.6982903924269561,-2.314456078778476,1.1262461801557098,0.648943606259271,1.6403972809330398,-1.1815231616646271,1.4512546569546128,-0.7394144316026904,1.0547778142766568,-0.03602103575443992,0.7707688064351387,0.04886918330515309,-1.839401584186729,-3.120544022943797,0.20991553398349078,-0.2637350376313479,0.3982209514202937,-0.2521534658435748,2.0180773827178204,0.23053712782830446,-0.44694772758266543,0.3373630663468662,-0.42867479688130566,0.09293023411398735,-1.2174801872358345,-0.008585201859605372,13.81,0
5.308216482081463,-0.4778523960351749,-1.1227366253686797,1.9757358680726422,-1.0837353699401662,0.006964223441937532,-0.8028080349487572,0.29703947087987503,-1.2743851344689174,0.8403568239355511,2.0361561863588413,-0.8395392371006698,1.2169688626813207,-0.38187934439569,1.5057911210760857,2.188498986095991,-0.23370501170845875,-1.5202660808946518,0.9480843874360897,0.22441720794411618,0.5017911677776411,-0.3398450418443653,-0.8844928186606991,1.1603481809669742,0.31978999455603274,-1.4435570341837254,0.6868752232028936,0.4861685979665005,-0.3252989243235641,14.28,0
23.274951175063308,1.619813234242322,-0.6181731623472644,-0.16898649815484168,0.7686480879681981,0.0767629503307216,-1.3844231543584364,0.18379937299342966,-0.4143897919652327,0.8569962449162634,0.15121834399513978,0.09450765304739081,-1.0482511637190517,-0.2300253079140055,0.9701010940126534,-0.776536344541371,-0.03255022308771416,-0.9364460516490096,-1.1838426410516691,-0.08485904498935258,0.17380116487733835,1.9938629392325948,-0.455460383846209,-0.050169267633882464,-1.2500735179709248,0.6122400149069139,0.3980947793532806,1.4883946776914283,1.1116221515087088,225.18,0
39.23220411455688,0.35140666884228294,-0.47007149958870037,0.2046684378900604,-0.11101346213176101,0.9533975332379796,0.8262314899624682,-0.2964154436547553,-1.4619937798268778,1.3333873002204246,0.581873956823205,-0.319490070572669,0.5428733481036709,0.07486130625002908,1.3186179262194737,-1.9297802318050268,-0.39719096651343244,1.5990545154786884,0.5631984034673122,1.772606668314208,-1.2218070931634644,1.0721967159384873,1.012224423453833,-1.681728535328834,-0.29550228953308394,-0.10652910519408315,-1.6195560287674056,-0.27460232652043887,0.8731831407786059,9.83,0
41.64560959125012,-7.226868196386411,-2.5780777761329814,-2.1100403279781186,0.08696809661464427,-1.0449665625034297,1.9399959738941095,2.0472841632342904,-0.16013276948432198,-4.243338262840035,-1.1876579064303625,-2.2502288715358922,1.3766266210069946,1.0425093522182223,-1.6595021651039317,-6.048542487283002,-1.845560726823934,2.6276046467070775,-0.4478304344074267,0.463443537326383,3.4650060002561025,0.660331287927219,-2.8560270085600004,3.449797466999774,-2.2611484453353077,1.5067831598733252,-4.501949067237793,5.768928435989634,-4.913301281818539,22.29,1
103.32383065262931,-0.39092305952474016,0.24213315567402635,0.24937028272765205,-0.012143411138766203,-0.7051820240254287,0.6588139748838979,-1.5870337615259915,0.008588138508182646,1.3854863405180886,-0.4473732498412154,-0.7273212215022773,0.7255161387753777,0.16343176058713194,0.7454472820569326,0.038498485695272235,-2.3882924507511794,1.179913410425699,2.0700263824782756,1.2840410068362866,-3.5388577250697595,0.4510882125055664,-0.46674581057504627,-1.084243753611709,0.122732161638273,-0.14894729489972075,0.5086578042798411,0.05658018930545408,-1.120812106888977,51.3,0
112.90592355256308,-0.576601776742971,-0.7379585563250161,-1.7164831767444462,-1.3716446439538834,-0.2110686698851942,1.423754075307279,-0.5355570796987947,-0.7574307747527896,-1.181286806672826,0.03053649499535071,1.179259334610126,2.0026827664085918,0.2853993767216869,0.13999374263643455,-0.5434731072535431,-0.37656662149101117,0.6291750910507029,-0.31487533206307944,-0.16228244716741405,-0.025347274750424368,-0.5908281109074761,-0.07497925907755129,-2.0194061287908016,0.5488358830184623,2.3517718389720548,-0.5520436151630664,0.3738371450016698,0.8515763202461846,6.94,0
163.02215824665183,1.2802152727174614,-0.26432148874017936,-1.8033172536887192,0.26723195084876283,0.128628690654427,-0.34566637467600275,-0.13351212288434067,0.14368044501773122,0.36176199210385035,0.3198097102399178,-0.21768565950112867,0.38427883498595106,-0.2850308482748619,0.6420255015353197,-0.6274428354765009,0.07305819214956248,-1.6237385821172297,-0.36991046945714723,0.5674887211299786,-1.0337348667080686,-0.32010047635008365,-2.4050695499102095,-1.3680741085319892,-1.1064745561139018,0.10175105077163865,0.33340901239271253,-0.05605556594019711,-0.38259338288737815,15.29,0
192.16987710118403,-0.37910174834874727,0.7160457490404942,0.2128198468830529,-0.33394559630536247,1.2932994952412589,1.9499750409961005,-1.2457424502336703,0.5225100702105114,3.089889607686385,0.28020554105019435,0.11544263616427654,-0.055733939893613596,0.4901815174907414,0.7548991665498829,-1.2447668741691826,-0.026483628288828647,-2.2694978644974095,-0.20931661662150006,-0.9026885938220728,0.33917757913548424,-1.6563805271410257,-0.5123173104590948,0.9665442505206122,-0.6763331514442502,-1.904935777417886,0.2575331531289845,-0.5865289930926361,-0.18588543607289654,3.43,0
233.90652363289703,-0.7298695864625924,1.974396744480029,-1.5580727358535134,2.8334956118942727,-0.39063653075135196,0.1834465762181352,-0.5747964176044837,-0.6166335598554541,-0.7848299034326331,0.6012579620436356,-1.4107996936270562,0.3641085442426688,-2.184492735051809,0.2735287711417637,0.8491426059321912,-1.2745191073073694,0.6787426017187439,0.05138541062432149,1.5984264553578396,-0.8552063823110898,2.81598590372273,-2.3907821543252377,-0.3295038006361257,-1.6985697106229332,1.8510541768497661,-0.2617009938158365,-0.17168507736928265,0.44323809808521286,62.47,0
246.8176840817371,-0.00480518632728754,-0.5937615564013348,-1.2566472506290483,0.16851340233342924,0.3788336326894784,0.6953772364017292,1.9127268503065222,-2.173768904413992,-0.06771719735270462,1.1917378358214277,-0.12452242443886458,-2.33817245369327,-1.2910395748499208,0.3285698496773193,0.2921972948833408,0.6725196983410208,-0.7810089435481842,0.2598832349192977,-0.9458633078963248,0.2599579936436911,0.053212197103539735,-0.8208600201629043,1.558183630762687,-1.705635950162387,-0.14162098301052742,-0.8429055643243101,1.8342020358562743,0.5983980076204188,20.26,0
254.67645651461268,-0.6493103753703896,-0.2797152893203726,1.861257373980529,-0.9462756317300305,-1.7644481722305585,0.2910068624638142,0.3136403674078202,0.6660345733898599,0.6726257608719525,1.7707056507337993,-1.7181374903760358,-1.202803194645333,0.6622033339461874,-1.1056255017144403,-1.4565879732593636,1.8658445522852707,-1.6199421316642872,-0.35127203711064553,-0.05936745123140444,1.3091366419632775,-1.8688030582824706,0.41547515150624903,-0.8903770582600778,0.6276112125924505,-0.9068077260268592,1.5723062561857772,-0.9009700184262551,-2.4619797058899167,14.83,0
